path,class
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\25_06_24-IMG_3840_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_16\30_08_24-IMG_6432_cropped.jpg,Indiv_16
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_37\07_12_24-IMG_0325_cropped.jpg,Indiv_37
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_17\25_06_24-IMG_3797_cropped.jpg,Indiv_17
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_27\25_06_24-IMG_4212_cropped.jpg,Indiv_27
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_38\30_08_24-IMG_6702_cropped.jpg,Indiv_38
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_32\30_08_24-IMG_6657_cropped.jpg,Indiv_32
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_32\25_06_24-IMG_3444_cropped.jpg,Indiv_32
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_41\24_10_24-IMG_8524_cropped.jpg,Indiv_41
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_10\25_06_24-IMG_3743_cropped.jpg,Indiv_10
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_15\25_06_24-IMG_4050_cropped.jpg,Indiv_15
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_34\15_07_24-IMG_5027_cropped.jpg,Indiv_34
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_31\18_09_24-IMG_7407_cropped.jpg,Indiv_31
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_30\30_08_24-IMG_6572_cropped.jpg,Indiv_30
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_13\25_06_24-IMG_3566_cropped.jpg,Indiv_13
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_39\07_12_24-IMG_0398_cropped.jpg,Indiv_39
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\25_06_24-IMG_3846_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_23\30_08_24-IMG_6493_cropped.jpg,Indiv_23
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_41\07_12_24-IMG_0413_cropped.jpg,Indiv_41
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_40\18_09_24-IMG_7588_cropped.jpg,Indiv_40
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_46\25_06_24-IMG_3129_cropped.jpg,Indiv_46
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_33\24_10_24-IMG_8416_cropped.jpg,Indiv_33
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_15\15_07_24-IMG_4493_cropped.jpg,Indiv_15
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_14\30_08_24-IMG_6321_cropped.jpg,Indiv_14
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_39\24_10_24-IMG_8555_cropped.jpg,Indiv_39
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_24\01_11_24-IMG_8999_cropped.jpg,Indiv_24
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_53\24_10_24-IMG_8709_cropped.jpg,Indiv_53
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_35\25_06_24-IMG_3468_cropped.jpg,Indiv_35
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_37\18_09_24-IMG_7463_cropped.jpg,Indiv_37
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_24\25_06_24-IMG_4156_cropped.jpg,Indiv_24
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\25_06_24-IMG_3836_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_39\30_08_24-IMG_6807_cropped.jpg,Indiv_39
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_18\15_07_24-IMG_4560_cropped.jpg,Indiv_18
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_39\15_07_24-IMG_5287_cropped.jpg,Indiv_39
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_23\15_07_24-IMG_4625_cropped.jpg,Indiv_23
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_05\25_06_24-IMG_3715_cropped.jpg,Indiv_05
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\30_08_24-IMG_6167_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_18\15_07_24-IMG_4549_cropped.jpg,Indiv_18
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_37\15_07_24-IMG_5134_cropped.jpg,Indiv_37
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_01\24_10_24-IMG_7963_cropped.jpg,Indiv_01
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_46\07_12_24-IMG_0471_cropped.jpg,Indiv_46
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_04\15_07_24-IMG_4355_cropped.jpg,Indiv_04
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_32\24_10_24-IMG_8360_cropped.jpg,Indiv_32
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_27\25_06_24-IMG_4221_cropped.jpg,Indiv_27
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_31\30_08_24-IMG_6601_cropped.jpg,Indiv_31
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_18\18_09_24-IMG_7115_cropped.jpg,Indiv_18
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_24\07_12_24-IMG_0216_cropped.jpg,Indiv_24
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_22\18_09_24-IMG_7016_cropped.jpg,Indiv_22
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_11\25_06_24-IMG_3779_cropped.jpg,Indiv_11
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_21\01_11_24-IMG_8927_cropped.jpg,Indiv_21
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_30\24_10_24-IMG_8391_cropped.jpg,Indiv_30
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_25\18_09_24-IMG_7050_cropped.jpg,Indiv_25
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_01\25_06_24-IMG_3685_cropped.jpg,Indiv_01
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_42\18_09_24-IMG_7652_cropped.jpg,Indiv_42
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_24\15_07_24-IMG_4706_cropped.jpg,Indiv_24
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_44\25_06_24-IMG_3177_cropped.jpg,Indiv_44
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_37\25_06_24-IMG_3283_cropped.jpg,Indiv_37
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_35\15_07_24-IMG_5081_cropped.jpg,Indiv_35
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_03\15_07_24-IMG_4311_cropped.jpg,Indiv_03
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_44\18_09_24-IMG_7568_cropped.jpg,Indiv_44
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_20\25_06_24-IMG_4113_cropped.jpg,Indiv_20
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_28\15_07_24-IMG_4849_cropped.jpg,Indiv_28
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_25\25_06_24-IMG_3958_cropped.jpg,Indiv_25
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_17\15_07_24-IMG_4804_cropped.jpg,Indiv_17
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_40\15_07_24-IMG_5204_cropped.jpg,Indiv_40
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_36\07_12_24-IMG_0356_cropped.jpg,Indiv_36
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_04\15_07_24-IMG_4350_cropped.jpg,Indiv_04
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_40\07_12_24-IMG_0441_cropped.jpg,Indiv_40
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_36\18_09_24-IMG_7505_cropped.jpg,Indiv_36
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_16\25_06_24-IMG_4183_cropped.jpg,Indiv_16
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_37\15_07_24-IMG_5131_cropped.jpg,Indiv_37
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_32\25_06_24-IMG_3406_cropped.jpg,Indiv_32
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_02\15_07_24-IMG_4318_cropped.jpg,Indiv_02
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_16\15_07_24-IMG_4446_cropped.jpg,Indiv_16
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\07_12_24-IMG_0120_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_05\25_06_24-IMG_3733_cropped.jpg,Indiv_05
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_61\19_09_24-IMG_7942_cropped.jpg,Indiv_61
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_23\25_06_24-IMG_3910_cropped.jpg,Indiv_23
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_41\30_08_24-IMG_6855_cropped.jpg,Indiv_41
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_59\19_09_24-IMG_7904_cropped.jpg,Indiv_59
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_34\25_06_24-IMG_3356_cropped.jpg,Indiv_34
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_22\15_07_24-IMG_4732_cropped.jpg,Indiv_22
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_27\07_12_24-IMG_0281_cropped.jpg,Indiv_27
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_41\24_10_24-IMG_8536_cropped.jpg,Indiv_41
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_41\15_07_24-IMG_5256_cropped.jpg,Indiv_41
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_33\15_07_24-IMG_4978_cropped.jpg,Indiv_33
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_23\15_07_24-IMG_4596_cropped.jpg,Indiv_23
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_33\25_06_24-IMG_3502_cropped.jpg,Indiv_33
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_21\30_08_24-IMG_6266_cropped.jpg,Indiv_21
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_25\25_06_24-IMG_3948_cropped.jpg,Indiv_25
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_41\25_06_24-IMG_3152_cropped.jpg,Indiv_41
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_35\25_06_24-IMG_3453_cropped.jpg,Indiv_35
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_15\18_09_24-IMG_7260_cropped.jpg,Indiv_15
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_24\24_10_24-IMG_8094_cropped.jpg,Indiv_24
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_30\25_06_24-IMG_3379_cropped.jpg,Indiv_30
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_42\24_10_24-IMG_8583_cropped.jpg,Indiv_42
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_06\25_06_24-IMG_3679_cropped.jpg,Indiv_06
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_29\25_06_24-IMG_4281_cropped.jpg,Indiv_29
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_07\25_06_24-IMG_3635_cropped.jpg,Indiv_07
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_25\24_10_24-IMG_8226_cropped.jpg,Indiv_25
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_44\30_08_24-IMG_6801_cropped.jpg,Indiv_44
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_37\25_06_24-IMG_3273_cropped.jpg,Indiv_37
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_60\19_09_24-IMG_7886_cropped.jpg,Indiv_60
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_53\19_09_24-IMG_7750_cropped.jpg,Indiv_53
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_24\24_10_24-IMG_8072_cropped.jpg,Indiv_24
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_13\25_06_24-IMG_3577_cropped.jpg,Indiv_13
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_56\19_09_24-IMG_7857_cropped.jpg,Indiv_56
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_28\25_06_24-IMG_4265_cropped.jpg,Indiv_28
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_41\07_12_24-IMG_0426_cropped.jpg,Indiv_41
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_18\25_06_24-IMG_3877_cropped.jpg,Indiv_18
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_23\07_12_24-IMG_0059_cropped.jpg,Indiv_23
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_37\24_10_24-IMG_8499_cropped.jpg,Indiv_37
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_28\24_10_24-IMG_8354_cropped.jpg,Indiv_28
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_31\30_08_24-IMG_6590_cropped.jpg,Indiv_31
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_11\25_06_24-IMG_3777_cropped.jpg,Indiv_11
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_30\07_12_24-IMG_0310_cropped.jpg,Indiv_30
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\07_12_24-IMG_0108_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\24_10_24-IMG_8299_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_27\07_12_24-IMG_0272_cropped.jpg,Indiv_27
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_34\15_07_24-IMG_5031_cropped.jpg,Indiv_34
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_20\24_10_24-IMG_8252_cropped.jpg,Indiv_20
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_27\25_06_24-IMG_4230_cropped.jpg,Indiv_27
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_61\19_09_24-IMG_7930_cropped.jpg,Indiv_61
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_32\15_07_24-IMG_5003_cropped.jpg,Indiv_32
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_27\25_06_24-IMG_4256_cropped.jpg,Indiv_27
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_35\15_07_24-IMG_5059_cropped.jpg,Indiv_35
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_27\25_06_24-IMG_4246_cropped.jpg,Indiv_27
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_07\25_06_24-IMG_3615_cropped.jpg,Indiv_07
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_16\15_07_24-IMG_4438_cropped.jpg,Indiv_16
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_42\24_10_24-IMG_8572_cropped.jpg,Indiv_42
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_60\24_10_24-IMG_8783_cropped.jpg,Indiv_60
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_37\07_12_24-IMG_0336_cropped.jpg,Indiv_37
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_46\15_07_24-IMG_5330_cropped.jpg,Indiv_46
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_44\25_06_24-IMG_3176_cropped.jpg,Indiv_44
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_01\18_09_24-IMG_6928_cropped.jpg,Indiv_01
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_52\19_09_24-IMG_7802_cropped.jpg,Indiv_52
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_46\18_09_24-IMG_7685_cropped.jpg,Indiv_46
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_16\18_09_24-IMG_7211_cropped.jpg,Indiv_16
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_37\24_10_24-IMG_8506_cropped.jpg,Indiv_37
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_20\30_08_24-IMG_6455_cropped.jpg,Indiv_20
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_31\07_12_24-IMG_0304_cropped.jpg,Indiv_31
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_26\25_06_24-IMG_3902_cropped.jpg,Indiv_26
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_60\19_09_24-IMG_7884_cropped.jpg,Indiv_60
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_42\15_07_24-IMG_5302_cropped.jpg,Indiv_42
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_22\25_06_24-IMG_4036_cropped.jpg,Indiv_22
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_55\24_10_24-IMG_8676_cropped.jpg,Indiv_55
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_31\15_07_24-IMG_4929_cropped.jpg,Indiv_31
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_36\30_08_24-IMG_6751_cropped.jpg,Indiv_36
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_36\24_10_24-IMG_8488_cropped.jpg,Indiv_36
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_16\30_08_24-IMG_6439_cropped.jpg,Indiv_16
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_39\30_08_24-IMG_6832_cropped.jpg,Indiv_39
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_16\25_06_24-IMG_4196_cropped.jpg,Indiv_16
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_40\15_07_24-IMG_5168_cropped.jpg,Indiv_40
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_40\25_06_24-IMG_3237_cropped.jpg,Indiv_40
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_26\25_06_24-IMG_3907_cropped.jpg,Indiv_26
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_14\25_06_24-IMG_3969_cropped.jpg,Indiv_14
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_25\15_07_24-IMG_4543_cropped.jpg,Indiv_25
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_44\25_06_24-IMG_3167_cropped.jpg,Indiv_44
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_14\25_06_24-IMG_3981_cropped.jpg,Indiv_14
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_21\15_07_24-IMG_4573_cropped.jpg,Indiv_21
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_41\18_09_24-IMG_7608_cropped.jpg,Indiv_41
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_23\15_07_24-IMG_4615_cropped.jpg,Indiv_23
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\25_06_24-IMG_3837_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_01\30_08_24-IMG_6103_cropped.jpg,Indiv_01
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_20\01_11_24-IMG_8853_cropped.jpg,Indiv_20
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_37\25_06_24-IMG_3292_cropped.jpg,Indiv_37
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\25_06_24-IMG_3861_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_14\24_10_24-IMG_8303_cropped.jpg,Indiv_14
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_37\24_10_24-IMG_8500_cropped.jpg,Indiv_37
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_04\15_07_24-IMG_4352_cropped.jpg,Indiv_04
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_31\15_07_24-IMG_4927_cropped.jpg,Indiv_31
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_23\07_12_24-IMG_0052_cropped.jpg,Indiv_23
